name,fips
"Calhoun County, Mississippi, United States",28013
"Carroll County, Mississippi, United States",28015
"Chickasaw County, Mississippi, United States",28017
"Choctaw County, Mississippi, United States",28019
"Claiborne County, Mississippi, United States",28021
"Clarke County, Mississippi, United States",28023
"Clay County, Mississippi, United States",28025
"Coahoma County, Mississippi, United States",28027
"Copiah County, Mississippi, United States",28029
"Covington County, Mississippi, United States",28031
"DeSoto County, Mississippi, United States",28033
"Forrest County, Mississippi, United States",28035
"Franklin County, Mississippi, United States",28037
"George County, Mississippi, United States",28039
"Greene County, Mississippi, United States",28041
"Grenada County, Mississippi, United States",28043
"Hancock County, Mississippi, United States",28045
"Harrison County, Mississippi, United States",28047
"Hinds County, Mississippi, United States",28049
"Holmes County, Mississippi, United States",28051
"Humphreys County, Mississippi, United States",28053
"Issaquena County, Mississippi, United States",28055
"Itawamba County, Mississippi, United States",28057
"Jackson County, Mississippi, United States",28059
"Jasper County, Mississippi, United States",28061
"Jefferson County, Mississippi, United States",28063
"Jefferson Davis County, Mississippi, United States",28065
"Jones County, Mississippi, United States",28067
"Kemper County, Mississippi, United States",28069
"Lafayette County, Mississippi, United States",28071
"Lamar County, Mississippi, United States",28073
"Lauderdale County, Mississippi, United States",28075
"Lawrence County, Mississippi, United States",28077
"Leake County, Mississippi, United States",28079
"Lee County, Mississippi, United States",28081
"Leflore County, Mississippi, United States",28083
"Lincoln County, Mississippi, United States",28085
"Lowndes County, Mississippi, United States",28087
"Madison County, Mississippi, United States",28089
"Marion County, Mississippi, United States",28091
"Marshall County, Mississippi, United States",28093
"Monroe County, Mississippi, United States",28095
"Montgomery County, Mississippi, United States",28097
"Neshoba County, Mississippi, United States",28099
"Newton County, Mississippi, United States",28101
"Noxubee County, Mississippi, United States",28103
"Oktibbeha County, Mississippi, United States",28105
"Panola County, Mississippi, United States",28107
"Pearl River County, Mississippi, United States",28109
"Perry County, Mississippi, United States",28111
"Pike County, Mississippi, United States",28113
"Pontotoc County, Mississippi, United States",28115
"Prentiss County, Mississippi, United States",28117
"Quitman County, Mississippi, United States",28119
"Rankin County, Mississippi, United States",28121
"Scott County, Mississippi, United States",28123
"Sharkey County, Mississippi, United States",28125
"Simpson County, Mississippi, United States",28127
"Smith County, Mississippi, United States",28129
"Stone County, Mississippi, United States",28131
"Sunflower County, Mississippi, United States",28133
"Tallahatchie County, Mississippi, United States",28135
"Tate County, Mississippi, United States",28137
"Tippah County, Mississippi, United States",28139
"Tishomingo County, Mississippi, United States",28141
"Tunica County, Mississippi, United States",28143
"Union County, Mississippi, United States",28145
"Walthall County, Mississippi, United States",28147
"Warren County, Mississippi, United States",28149
"Washington County, Mississippi, United States",28151
"Wayne County, Mississippi, United States",28153
"Webster County, Mississippi, United States",28155
"Wilkinson County, Mississippi, United States",28157
"Winston County, Mississippi, United States",28159
"Yalobusha County, Mississippi, United States",28161
"Yazoo County, Mississippi, United States",28163
"Beaverhead County, Montana, United States",30001
"Big Horn County, Montana, United States",30003
"Blaine County, Montana, United States",30005
"Broadwater County, Montana, United States",30007
"Carbon County, Montana, United States",30009
"Carter County, Montana, United States",30011
"Cascade County, Montana, United States",30013
"Chouteau County, Montana, United States",30015
"Custer County, Montana, United States",30017
"Daniels County, Montana, United States",30019
"Dawson County, Montana, United States",30021
"Deer Lodge County, Montana, United States",30023
"Fallon County, Montana, United States",30025
"Fergus County, Montana, United States",30027
"Flathead County, Montana, United States",30029
"Gallatin County, Montana, United States",30031
"Garfield County, Montana, United States",30033
"Glacier County, Montana, United States",30035
"Golden Valley County, Montana, United States",30037
"Granite County, Montana, United States",30039
"Hill County, Montana, United States",30041
"Jefferson County, Montana, United States",30043
"Judith Basin County, Montana, United States",30045
"Lake County, Montana, United States",30047
"Lewis and Clark County, Montana, United States",30049
"Liberty County, Montana, United States",30051
"Lincoln County, Montana, United States",30053
"McCone County, Montana, United States",30055
"Madison County, Montana, United States",30057
"Meagher County, Montana, United States",30059
"Mineral County, Montana, United States",30061
"Missoula County, Montana, United States",30063
"Musselshell County, Montana, United States",30065
"Park County, Montana, United States",30067
"Petroleum County, Montana, United States",30069
"Phillips County, Montana, United States",30071
"Pondera County, Montana, United States",30073
"Powder River County, Montana, United States",30075
"Powell County, Montana, United States",30077
"Prairie County, Montana, United States",30079
"Ravalli County, Montana, United States",30081
"Richland County, Montana, United States",30083
"Roosevelt County, Montana, United States",30085
"Rosebud County, Montana, United States",30087
"Sanders County, Montana, United States",30089
"Sheridan County, Montana, United States",30091
"Silver Bow County, Montana, United States",30093
"Stillwater County, Montana, United States",30095
"Sweet Grass County, Montana, United States",30097
"Teton County, Montana, United States",30099
"Toole County, Montana, United States",30101
"Treasure County, Montana, United States",30103
"Valley County, Montana, United States",30105
"Wheatland County, Montana, United States",30107
"Wibaux County, Montana, United States",30109
"Yellowstone County, Montana, United States",30111
"Alamance County, North Carolina, United States",37001
"Alexander County, North Carolina, United States",37003
"Alleghany County, North Carolina, United States",37005
"Anson County, North Carolina, United States",37007
"Ashe County, North Carolina, United States",37009
"Avery County, North Carolina, United States",37011
"Beaufort County, North Carolina, United States",37013
"Bertie County, North Carolina, United States",37015
"Bladen County, North Carolina, United States",37017
"Brunswick County, North Carolina, United States",37019
"Buncombe County, North Carolina, United States",37021
"Burke County, North Carolina, United States",37023
"Cabarrus County, North Carolina, United States",37025
"Caldwell County, North Carolina, United States",37027
"Camden County, North Carolina, United States",37029
"Carteret County, North Carolina, United States",37031
"Caswell County, North Carolina, United States",37033
"Catawba County, North Carolina, United States",37035
"Chatham County, North Carolina, United States",37037
"Cherokee County, North Carolina, United States",37039
"Chowan County, North Carolina, United States",37041
"Clay County, North Carolina, United States",37043
"Cleveland County, North Carolina, United States",37045
"Columbus County, North Carolina, United States",37047
"Craven County, North Carolina, United States",37049
"Cumberland County, North Carolina, United States",37051
"Currituck County, North Carolina, United States",37053
"Dare County, North Carolina, United States",37055
"Davidson County, North Carolina, United States",37057
"Davie County, North Carolina, United States",37059
"Duplin County, North Carolina, United States",37061
"Durham County, North Carolina, United States",37063
"Edgecombe County, North Carolina, United States",37065
"Forsyth County, North Carolina, United States",37067
"Franklin County, North Carolina, United States",37069
"Gaston County, North Carolina, United States",37071
"Gates County, North Carolina, United States",37073
"Graham County, North Carolina, United States",37075
"Granville County, North Carolina, United States",37077
"Greene County, North Carolina, United States",37079
"Guilford County, North Carolina, United States",37081
"Halifax County, North Carolina, United States",37083
"Harnett County, North Carolina, United States",37085
"Haywood County, North Carolina, United States",37087
"Henderson County, North Carolina, United States",37089
"Hertford County, North Carolina, United States",37091
"Hoke County, North Carolina, United States",37093
"Hyde County, North Carolina, United States",37095
"Iredell County, North Carolina, United States",37097
"Jackson County, North Carolina, United States",37099
"Johnston County, North Carolina, United States",37101
"Jones County, North Carolina, United States",37103
"Lee County, North Carolina, United States",37105
"Lenoir County, North Carolina, United States",37107
"Lincoln County, North Carolina, United States",37109
"McDowell County, North Carolina, United States",37111
"Macon County, North Carolina, United States",37113
"Madison County, North Carolina, United States",37115
"Martin County, North Carolina, United States",37117
"Mecklenburg County, North Carolina, United States",37119
"Mitchell County, North Carolina, United States",37121
"Montgomery County, North Carolina, United States",37123
"Moore County, North Carolina, United States",37125
"Nash County, North Carolina, United States",37127
"New Hanover County, North Carolina, United States",37129
"Northampton County, North Carolina, United States",37131
"Onslow County, North Carolina, United States",37133
"Orange County, North Carolina, United States",37135
"Pamlico County, North Carolina, United States",37137
"Pasquotank County, North Carolina, United States",37139
"Pender County, North Carolina, United States",37141
"Perquimans County, North Carolina, United States",37143
"Person County, North Carolina, United States",37145
"Pitt County, North Carolina, United States",37147
"Polk County, North Carolina, United States",37149
"Randolph County, North Carolina, United States",37151
"Richmond County, North Carolina, United States",37153
"Robeson County, North Carolina, United States",37155
"Rockingham County, North Carolina, United States",37157
"Rowan County, North Carolina, United States",37159
"Rutherford County, North Carolina, United States",37161
"Sampson County, North Carolina, United States",37163
"Scotland County, North Carolina, United States",37165
"Stanly County, North Carolina, United States",37167
"Stokes County, North Carolina, United States",37169
"Surry County, North Carolina, United States",37171
"Swain County, North Carolina, United States",37173
"Transylvania County, North Carolina, United States",37175
"Tyrrell County, North Carolina, United States",37177
"Union County, North Carolina, United States",37179
"Vance County, North Carolina, United States",37181
"Wake County, North Carolina, United States",37183
"Warren County, North Carolina, United States",37185
"Washington County, North Carolina, United States",37187
"Watauga County, North Carolina, United States",37189
"Wayne County, North Carolina, United States",37191
"Wilkes County, North Carolina, United States",37193
"Wilson County, North Carolina, United States",37195
"Yadkin County, North Carolina, United States",37197
"Yancey County, North Carolina, United States",37199
"Adams County, North Dakota, United States",38001
"Barnes County, North Dakota, United States",38003
"Benson County, North Dakota, United States",38005
"Billings County, North Dakota, United States",38007
"Bottineau County, North Dakota, United States",38009
"Bowman County, North Dakota, United States",38011
"Burke County, North Dakota, United States",38013
"Burleigh County, North Dakota, United States",38015
"Cass County, North Dakota, United States",38017
"Cavalier County, North Dakota, United States",38019
"Dickey County, North Dakota, United States",38021
"Divide County, North Dakota, United States",38023
"Dunn County, North Dakota, United States",38025
"Eddy County, North Dakota, United States",38027
"Emmons County, North Dakota, United States",38029
"Foster County, North Dakota, United States",38031
"Golden Valley County, North Dakota, United States",38033
"Grand Forks County, North Dakota, United States",38035
"Grant County, North Dakota, United States",38037
"Griggs County, North Dakota, United States",38039
"Hettinger County, North Dakota, United States",38041
"Kidder County, North Dakota, United States",38043
"LaMoure County, North Dakota, United States",38045
"Logan County, North Dakota, United States",38047
"McHenry County, North Dakota, United States",38049
"McIntosh County, North Dakota, United States",38051
"McKenzie County, North Dakota, United States",38053
"McLean County, North Dakota, United States",38055
"Mercer County, North Dakota, United States",38057
"Morton County, North Dakota, United States",38059
"Mountrail County, North Dakota, United States",38061
"Nelson County, North Dakota, United States",38063
"Oliver County, North Dakota, United States",38065
"Pembina County, North Dakota, United States",38067
"Pierce County, North Dakota, United States",38069
"Ramsey County, North Dakota, United States",38071
"Ransom County, North Dakota, United States",38073
"Renville County, North Dakota, United States",38075
"Richland County, North Dakota, United States",38077
"Rolette County, North Dakota, United States",38079
"Sargent County, North Dakota, United States",38081
"Sheridan County, North Dakota, United States",38083
"Sioux County, North Dakota, United States",38085
"Slope County, North Dakota, United States",38087
"Stark County, North Dakota, United States",38089
"Steele County, North Dakota, United States",38091
"Stutsman County, North Dakota, United States",38093
"Towner County, North Dakota, United States",38095
"Traill County, North Dakota, United States",38097
"Walsh County, North Dakota, United States",38099
"Ward County, North Dakota, United States",38101
"Wells County, North Dakota, United States",38103
"Williams County, North Dakota, United States",38105
"Adams County, Nebraska, United States",31001
"Antelope County, Nebraska, United States",31003
"Arthur County, Nebraska, United States",31005
"Banner County, Nebraska, United States",31007
"Blaine County, Nebraska, United States",31009
"Boone County, Nebraska, United States",31011
"Box Butte County, Nebraska, United States",31013
"Boyd County, Nebraska, United States",31015
"Brown County, Nebraska, United States",31017
"Buffalo County, Nebraska, United States",31019
"Burt County, Nebraska, United States",31021
"Butler County, Nebraska, United States",31023
"Cass County, Nebraska, United States",31025
"Cedar County, Nebraska, United States",31027
"Chase County, Nebraska, United States",31029
"Cherry County, Nebraska, United States",31031
"Cheyenne County, Nebraska, United States",31033
"Clay County, Nebraska, United States",31035
"Colfax County, Nebraska, United States",31037
"Cuming County, Nebraska, United States",31039
"Custer County, Nebraska, United States",31041
"Dakota County, Nebraska, United States",31043
"Dawes County, Nebraska, United States",31045
"Dawson County, Nebraska, United States",31047
"Deuel County, Nebraska, United States",31049
"Dixon County, Nebraska, United States",31051
"Dodge County, Nebraska, United States",31053
"Douglas County, Nebraska, United States",31055
"Dundy County, Nebraska, United States",31057
"Fillmore County, Nebraska, United States",31059
"Franklin County, Nebraska, United States",31061
"Frontier County, Nebraska, United States",31063
"Furnas County, Nebraska, United States",31065
"Gage County, Nebraska, United States",31067
"Garden County, Nebraska, United States",31069
"Garfield County, Nebraska, United States",31071
"Gosper County, Nebraska, United States",31073
"Grant County, Nebraska, United States",31075
"Greeley County, Nebraska, United States",31077
"Hall County, Nebraska, United States",31079
"Hamilton County, Nebraska, United States",31081
"Harlan County, Nebraska, United States",31083
"Hayes County, Nebraska, United States",31085
"Hitchcock County, Nebraska, United States",31087
"Holt County, Nebraska, United States",31089
"Hooker County, Nebraska, United States",31091
"Howard County, Nebraska, United States",31093
"Jefferson County, Nebraska, United States",31095
"Johnson County, Nebraska, United States",31097
"Kearney County, Nebraska, United States",31099
"Keith County, Nebraska, United States",31101
"Keya Paha County, Nebraska, United States",31103
"Kimball County, Nebraska, United States",31105
"Knox County, Nebraska, United States",31107
"Lancaster County, Nebraska, United States",31109
"Lincoln County, Nebraska, United States",31111
"Logan County, Nebraska, United States",31113
"Loup County, Nebraska, United States",31115
"McPherson County, Nebraska, United States",31117
"Madison County, Nebraska, United States",31119
"Merrick County, Nebraska, United States",31121
"Morrill County, Nebraska, United States",31123
"Nance County, Nebraska, United States",31125
"Nemaha County, Nebraska, United States",31127
"Nuckolls County, Nebraska, United States",31129
"Otoe County, Nebraska, United States",31131
"Pawnee County, Nebraska, United States",31133
"Perkins County, Nebraska, United States",31135
"Phelps County, Nebraska, United States",31137
"Pierce County, Nebraska, United States",31139
"Platte County, Nebraska, United States",31141
"Polk County, Nebraska, United States",31143
"Red Willow County, Nebraska, United States",31145
"Richardson County, Nebraska, United States",31147
"Rock County, Nebraska, United States",31149
"Saline County, Nebraska, United States",31151
"Sarpy County, Nebraska, United States",31153
"Saunders County, Nebraska, United States",31155
"Scotts Bluff County, Nebraska, United States",31157
"Seward County, Nebraska, United States",31159
"Sheridan County, Nebraska, United States",31161
"Sherman County, Nebraska, United States",31163
"Sioux County, Nebraska, United States",31165
"Stanton County, Nebraska, United States",31167
"Thayer County, Nebraska, United States",31169
"Thomas County, Nebraska, United States",31171
"Thurston County, Nebraska, United States",31173
"Valley County, Nebraska, United States",31175
"Washington County, Nebraska, United States",31177
"Wayne County, Nebraska, United States",31179
"Webster County, Nebraska, United States",31181
"Wheeler County, Nebraska, United States",31183
"York County, Nebraska, United States",31185
"Belknap County, New Hampshire, United States",33001
"Carroll County, New Hampshire, United States",33003
"Cheshire County, New Hampshire, United States",33005
"Coos County, New Hampshire, United States",33007
"Grafton County, New Hampshire, United States",33009
"Hillsborough County, New Hampshire, United States",33011
"Merrimack County, New Hampshire, United States",33013
"Rockingham County, New Hampshire, United States",33015
"Strafford County, New Hampshire, United States",33017
"Sullivan County, New Hampshire, United States",33019
"Atlantic County, New Jersey, United States",34001
"Bergen County, New Jersey, United States",34003
"Burlington County, New Jersey, United States",34005
"Camden County, New Jersey, United States",34007
"Cape May County, New Jersey, United States",34009
"Cumberland County, New Jersey, United States",34011
"Essex County, New Jersey, United States",34013
"Gloucester County, New Jersey, United States",34015
"Hudson County, New Jersey, United States",34017
"Hunterdon County, New Jersey, United States",34019
"Mercer County, New Jersey, United States",34021
"Middlesex County, New Jersey, United States",34023
"Monmouth County, New Jersey, United States",34025
"Morris County, New Jersey, United States",34027
"Ocean County, New Jersey, United States",34029
"Passaic County, New Jersey, United States",34031
"Salem County, New Jersey, United States",34033
"Somerset County, New Jersey, United States",34035
"Sussex County, New Jersey, United States",34037
"Union County, New Jersey, United States",34039
"Warren County, New Jersey, United States",34041
"Bernalillo County, New Mexico, United States",35001
"Catron County, New Mexico, United States",35003
"Chaves County, New Mexico, United States",35005
"Cibola County, New Mexico, United States",35006
"Colfax County, New Mexico, United States",35007
"Curry County, New Mexico, United States",35009
"De Baca County, New Mexico, United States",35011
"Doña Ana County, New Mexico, United States",35013
"Eddy County, New Mexico, United States",35015
"Grant County, New Mexico, United States",35017
"Guadalupe County, New Mexico, United States",35019
"Harding County, New Mexico, United States",35021
"Hidalgo County, New Mexico, United States",35023
"Lea County, New Mexico, United States",35025
"Lincoln County, New Mexico, United States",35027
"Los Alamos County, New Mexico, United States",35028
"Luna County, New Mexico, United States",35029
"McKinley County, New Mexico, United States",35031
"Mora County, New Mexico, United States",35033
"Otero County, New Mexico, United States",35035
"Quay County, New Mexico, United States",35037
"Rio Arriba County, New Mexico, United States",35039
"Roosevelt County, New Mexico, United States",35041
"Sandoval County, New Mexico, United States",35043
"San Juan County, New Mexico, United States",35045
"San Miguel County, New Mexico, United States",35047
"Santa Fe County, New Mexico, United States",35049
"Sierra County, New Mexico, United States",35051
"Socorro County, New Mexico, United States",35053
"Taos County, New Mexico, United States",35055
"Torrance County, New Mexico, United States",35057
"Union County, New Mexico, United States",35059
"Valencia County, New Mexico, United States",35061
"Churchill County, Nevada, United States",32001
"Clark County, Nevada, United States",32003
"Douglas County, Nevada, United States",32005
"Elko County, Nevada, United States",32007
"Esmeralda County, Nevada, United States",32009
"Eureka County, Nevada, United States",32011
"Humboldt County, Nevada, United States",32013
"Lander County, Nevada, United States",32015
"Lincoln County, Nevada, United States",32017
"Lyon County, Nevada, United States",32019
"Mineral County, Nevada, United States",32021
"Nye County, Nevada, United States",32023
"Pershing County, Nevada, United States",32027
"Storey County, Nevada, United States",32029
"Washoe County, Nevada, United States",32031
"White Pine County, Nevada, United States",32033
"Carson City, Nevada, United States",32510
"Albany County, New York, United States",36001
"Allegany County, New York, United States",36003
"Bronx County, New York, United States",36005
"Broome County, New York, United States",36007
"Cattaraugus County, New York, United States",36009
"Cayuga County, New York, United States",36011
"Chautauqua County, New York, United States",36013
"Chemung County, New York, United States",36015
"Chenango County, New York, United States",36017
"Clinton County, New York, United States",36019
"Columbia County, New York, United States",36021
"Cortland County, New York, United States",36023
"Delaware County, New York, United States",36025
"Dutchess County, New York, United States",36027
"Erie County, New York, United States",36029
"Essex County, New York, United States",36031
"Franklin County, New York, United States",36033
"Fulton County, New York, United States",36035
"Genesee County, New York, United States",36037
"Greene County, New York, United States",36039
"Hamilton County, New York, United States",36041
"Herkimer County, New York, United States",36043
"Jefferson County, New York, United States",36045
"Kings County, New York, United States",36047
"Lewis County, New York, United States",36049
"Livingston County, New York, United States",36051
"Madison County, New York, United States",36053
"Monroe County, New York, United States",36055
"Montgomery County, New York, United States",36057
"Nassau County, New York, United States",36059
"New York County, New York, United States",36061
"Niagara County, New York, United States",36063
"Oneida County, New York, United States",36065
"Onondaga County, New York, United States",36067
"Ontario County, New York, United States",36069
"Orange County, New York, United States",36071
"Orleans County, New York, United States",36073
"Oswego County, New York, United States",36075
"Otsego County, New York, United States",36077
"Putnam County, New York, United States",36079
"Queens County, New York, United States",36081
"Rensselaer County, New York, United States",36083
"Richmond County, New York, United States",36085
"Rockland County, New York, United States",36087
"St. Lawrence County, New York, United States",36089
"Saratoga County, New York, United States",36091
"Schenectady County, New York, United States",36093
"Schoharie County, New York, United States",36095
"Schuyler County, New York, United States",36097
"Seneca County, New York, United States",36099
"Steuben County, New York, United States",36101
"Suffolk County, New York, United States",36103
"Sullivan County, New York, United States",36105
"Tioga County, New York, United States",36107
"Tompkins County, New York, United States",36109
"Ulster County, New York, United States",36111
"Warren County, New York, United States",36113
"Washington County, New York, United States",36115
"Wayne County, New York, United States",36117
"Westchester County, New York, United States",36119
"Wyoming County, New York, United States",36121
"Yates County, New York, United States",36123
"Adams County, Ohio, United States",39001
"Allen County, Ohio, United States",39003
"Ashland County, Ohio, United States",39005
"Ashtabula County, Ohio, United States",39007
"Athens County, Ohio, United States",39009
"Auglaize County, Ohio, United States",39011
"Belmont County, Ohio, United States",39013
"Brown County, Ohio, United States",39015
"Butler County, Ohio, United States",39017
"Carroll County, Ohio, United States",39019
"Champaign County, Ohio, United States",39021
"Clark County, Ohio, United States",39023
"Clermont County, Ohio, United States",39025
"Clinton County, Ohio, United States",39027
"Columbiana County, Ohio, United States",39029
"Coshocton County, Ohio, United States",39031
"Crawford County, Ohio, United States",39033
"Cuyahoga County, Ohio, United States",39035
"Darke County, Ohio, United States",39037
"Defiance County, Ohio, United States",39039
"Delaware County, Ohio, United States",39041
"Erie County, Ohio, United States",39043
"Fairfield County, Ohio, United States",39045
"Fayette County, Ohio, United States",39047
"Franklin County, Ohio, United States",39049
"Fulton County, Ohio, United States",39051
"Gallia County, Ohio, United States",39053
"Geauga County, Ohio, United States",39055
"Greene County, Ohio, United States",39057
"Guernsey County, Ohio, United States",39059
"Hamilton County, Ohio, United States",39061
"Hancock County, Ohio, United States",39063
"Hardin County, Ohio, United States",39065
"Harrison County, Ohio, United States",39067
"Henry County, Ohio, United States",39069
"Highland County, Ohio, United States",39071
"Hocking County, Ohio, United States",39073
"Holmes County, Ohio, United States",39075
"Huron County, Ohio, United States",39077
"Jackson County, Ohio, United States",39079
"Jefferson County, Ohio, United States",39081
"Knox County, Ohio, United States",39083
"Lake County, Ohio, United States",39085
"Lawrence County, Ohio, United States",39087
"Licking County, Ohio, United States",39089
"Logan County, Ohio, United States",39091
"Lorain County, Ohio, United States",39093
"Lucas County, Ohio, United States",39095
"Madison County, Ohio, United States",39097
"Mahoning County, Ohio, United States",39099
"Marion County, Ohio, United States",39101
"Medina County, Ohio, United States",39103
"Meigs County, Ohio, United States",39105
"Mercer County, Ohio, United States",39107
"Miami County, Ohio, United States",39109
"Monroe County, Ohio, United States",39111
"Montgomery County, Ohio, United States",39113
"Morgan County, Ohio, United States",39115
"Morrow County, Ohio, United States",39117
"Muskingum County, Ohio, United States",39119
"Noble County, Ohio, United States",39121
"Ottawa County, Ohio, United States",39123
"Paulding County, Ohio, United States",39125
"Perry County, Ohio, United States",39127
"Pickaway County, Ohio, United States",39129
"Pike County, Ohio, United States",39131
"Portage County, Ohio, United States",39133
"Preble County, Ohio, United States",39135
"Putnam County, Ohio, United States",39137
"Richland County, Ohio, United States",39139
"Ross County, Ohio, United States",39141
"Sandusky County, Ohio, United States",39143
"Scioto County, Ohio, United States",39145
"Seneca County, Ohio, United States",39147
"Shelby County, Ohio, United States",39149
"Stark County, Ohio, United States",39151
"Summit County, Ohio, United States",39153
"Trumbull County, Ohio, United States",39155
"Tuscarawas County, Ohio, United States",39157
"Union County, Ohio, United States",39159
"Van Wert County, Ohio, United States",39161
"Vinton County, Ohio, United States",39163
"Warren County, Ohio, United States",39165
"Washington County, Ohio, United States",39167
"Wayne County, Ohio, United States",39169
"Williams County, Ohio, United States",39171
"Wood County, Ohio, United States",39173
"Wyandot County, Ohio, United States",39175
"Adair County, Oklahoma, United States",40001
"Alfalfa County, Oklahoma, United States",40003
"Atoka County, Oklahoma, United States",40005
"Beaver County, Oklahoma, United States",40007
"Beckham County, Oklahoma, United States",40009
"Blaine County, Oklahoma, United States",40011
"Bryan County, Oklahoma, United States",40013
"Caddo County, Oklahoma, United States",40015
"Canadian County, Oklahoma, United States",40017
"Carter County, Oklahoma, United States",40019
"Cherokee County, Oklahoma, United States",40021
"Choctaw County, Oklahoma, United States",40023
"Cimarron County, Oklahoma, United States",40025
"Cleveland County, Oklahoma, United States",40027
"Coal County, Oklahoma, United States",40029
"Comanche County, Oklahoma, United States",40031
"Cotton County, Oklahoma, United States",40033
"Craig County, Oklahoma, United States",40035
"Creek County, Oklahoma, United States",40037
"Custer County, Oklahoma, United States",40039
"Delaware County, Oklahoma, United States",40041
"Dewey County, Oklahoma, United States",40043
"Ellis County, Oklahoma, United States",40045
"Garfield County, Oklahoma, United States",40047
"Garvin County, Oklahoma, United States",40049
"Grady County, Oklahoma, United States",40051
"Grant County, Oklahoma, United States",40053
"Greer County, Oklahoma, United States",40055
"Harmon County, Oklahoma, United States",40057
"Harper County, Oklahoma, United States",40059
"Haskell County, Oklahoma, United States",40061
"Hughes County, Oklahoma, United States",40063
"Jackson County, Oklahoma, United States",40065
"Jefferson County, Oklahoma, United States",40067
"Johnston County, Oklahoma, United States",40069
"Kay County, Oklahoma, United States",40071
"Kingfisher County, Oklahoma, United States",40073
"Kiowa County, Oklahoma, United States",40075
"Latimer County, Oklahoma, United States",40077
"Le Flore County, Oklahoma, United States",40079
"Lincoln County, Oklahoma, United States",40081
"Logan County, Oklahoma, United States",40083
"Love County, Oklahoma, United States",40085
"McClain County, Oklahoma, United States",40087
"McCurtain County, Oklahoma, United States",40089
"McIntosh County, Oklahoma, United States",40091
"Major County, Oklahoma, United States",40093
"Marshall County, Oklahoma, United States",40095
"Mayes County, Oklahoma, United States",40097
"Murray County, Oklahoma, United States",40099
"Muskogee County, Oklahoma, United States",40101
"Noble County, Oklahoma, United States",40103
"Nowata County, Oklahoma, United States",40105
"Okfuskee County, Oklahoma, United States",40107
"Oklahoma County, Oklahoma, United States",40109
"Okmulgee County, Oklahoma, United States",40111
"Osage County, Oklahoma, United States",40113
"Ottawa County, Oklahoma, United States",40115
"Pawnee County, Oklahoma, United States",40117
"Payne County, Oklahoma, United States",40119
"Pittsburg County, Oklahoma, United States",40121
"Pontotoc County, Oklahoma, United States",40123
"Pottawatomie County, Oklahoma, United States",40125
"Pushmataha County, Oklahoma, United States",40127
"Roger Mills County, Oklahoma, United States",40129
"Rogers County, Oklahoma, United States",40131
"Seminole County, Oklahoma, United States",40133
"Sequoyah County, Oklahoma, United States",40135
"Stephens County, Oklahoma, United States",40137
"Texas County, Oklahoma, United States",40139
"Tillman County, Oklahoma, United States",40141
"Tulsa County, Oklahoma, United States",40143
"Wagoner County, Oklahoma, United States",40145
"Washington County, Oklahoma, United States",40147
"Washita County, Oklahoma, United States",40149
"Woods County, Oklahoma, United States",40151
"Woodward County, Oklahoma, United States",40153
"Baker County, Oregon, United States",41001
"Benton County, Oregon, United States",41003
"Clackamas County, Oregon, United States",41005
"Clatsop County, Oregon, United States",41007
"Columbia County, Oregon, United States",41009
"Coos County, Oregon, United States",41011
"Crook County, Oregon, United States",41013
"Curry County, Oregon, United States",41015
"Deschutes County, Oregon, United States",41017
"Douglas County, Oregon, United States",41019
"Gilliam County, Oregon, United States",41021
"Grant County, Oregon, United States",41023
"Harney County, Oregon, United States",41025
"Hood River County, Oregon, United States",41027
"Jackson County, Oregon, United States",41029
"Jefferson County, Oregon, United States",41031
"Josephine County, Oregon, United States",41033
"Klamath County, Oregon, United States",41035
"Lake County, Oregon, United States",41037
"Lane County, Oregon, United States",41039
"Lincoln County, Oregon, United States",41041
"Linn County, Oregon, United States",41043
"Malheur County, Oregon, United States",41045
"Marion County, Oregon, United States",41047
"Morrow County, Oregon, United States",41049
"Multnomah County, Oregon, United States",41051
"Polk County, Oregon, United States",41053
"Sherman County, Oregon, United States",41055
"Tillamook County, Oregon, United States",41057
"Umatilla County, Oregon, United States",41059
"Union County, Oregon, United States",41061
"Wallowa County, Oregon, United States",41063
"Wasco County, Oregon, United States",41065
"Washington County, Oregon, United States",41067
"Wheeler County, Oregon, United States",41069
"Yamhill County, Oregon, United States",41071
"Adams County, Pennsylvania, United States",42001
"Allegheny County, Pennsylvania, United States",42003
"Armstrong County, Pennsylvania, United States",42005
"Beaver County, Pennsylvania, United States",42007
"Bedford County, Pennsylvania, United States",42009
"Berks County, Pennsylvania, United States",42011
"Blair County, Pennsylvania, United States",42013
"Bradford County, Pennsylvania, United States",42015
"Bucks County, Pennsylvania, United States",42017
"Butler County, Pennsylvania, United States",42019
"Cambria County, Pennsylvania, United States",42021
"Cameron County, Pennsylvania, United States",42023
"Carbon County, Pennsylvania, United States",42025
"Centre County, Pennsylvania, United States",42027
"Chester County, Pennsylvania, United States",42029
"Clarion County, Pennsylvania, United States",42031
"Clearfield County, Pennsylvania, United States",42033
"Clinton County, Pennsylvania, United States",42035
"Columbia County, Pennsylvania, United States",42037
"Crawford County, Pennsylvania, United States",42039
"Cumberland County, Pennsylvania, United States",42041
"Dauphin County, Pennsylvania, United States",42043
"Delaware County, Pennsylvania, United States",42045
"Elk County, Pennsylvania, United States",42047
"Erie County, Pennsylvania, United States",42049
"Fayette County, Pennsylvania, United States",42051
"Forest County, Pennsylvania, United States",42053
